Season;Date;Location;Event Type;Event Name;Round Number;Round Name;Player;Player ID;Club;Game Number;Score;Handicap;Cumulative Score;Stage Rank;Cut Line;Cut Basis;Overall Cumulative Score
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Markus Hanauer;38214;;4;160;0;842;67;;;842
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Matthias Kuchling;16583;;4;151;0;891;39;;;891
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Max Wiemken;25557;;4;175;0;877;44;;;877
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Michael Brandt;38110;;4;174;0;845;66;;;845
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Michael Eisenmann-Seybold;7595;;4;183;0;911;32;;;911
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Michael Ring;7317;;4;154;0;821;72;;;821
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Moritz Wiemken;25830;;4;161;0;1191;1;;;1191
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Nicolas Hoffmann;38935;;4;191;0;819;74;;;819
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Nicolas Kabel;38092;;4;180;0;879;43;;;879
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Niklas Weiske;25484;;4;176;0;951;23;;;951
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Oliver Schütze;38550;;4;208;0;967;16;;;967
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Patrick Baszler;7886;;4;196;0;901;36;;;901
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Patrick Freudl;16796;;4;173;0;945;26;;;945
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Patrick Hardt;16809;;4;163;0;871;48;;;871
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Patrick Stemmler;16495;;4;192;0;1003;12;;;1003
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Patrick Thurner;38530;;4;199;0;1069;5;;;1069
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Peter Börding;7593;;4;178;0;946;25;;;946
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Peter van Lengen;25297;;4;111;0;782;84;;;782
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Rainer Schöllhorn;16069;;4;170;0;827;70;;;827
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Raphael Hofmann;38963;;4;160;0;881;41;;;881
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;René Erben;25953;;4;139;0;775;86;;;775
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;René Jurischka;38593;;4;171;0;784;82;;;784
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Robert Kristof;10124;;4;187;0;863;54;;;863
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Rudi Bauer;16860;;4;178;0;852;62;;;852
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Sebastian Gräfe;38687;;4;169;0;921;31;;;921
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Sebastian Hinterwimmer;7885;;4;222;0;988;14;;;988
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Sergio Tavares;22116;;4;188;0;866;52;;;866
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Simon Bauer;16861;;4;178;0;856;57;;;856
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Steffen Birkner;25082;;4;158;0;904;33;;;904
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Steffen Jahre;7816;;4;130;0;742;88;;;742
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Stephan Ruffershöfer;16899;;4;142;0;852;63;;;852
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Thomas Auer;16888;;4;190;0;859;55;;;859
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Thomas Kalkschmied;25672;;4;161;0;739;90;;;739
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Thomas Moser;38907;;4;189;0;827;71;;;827
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Thomas Wiedemann;7028;;4;155;0;851;64;;;851
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Tim Olde Damink;25521;;4;139;0;814;76;;;814
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Tobias Derbfuss;38270;;4;157;0;817;75;;;817
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Tobias Franz;25638;;4;189;0;804;78;;;804
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Tobias Kramer;38885;;4;172;0;854;60;;;854
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Tobias Wiedemann;25695;;4;149;0;782;85;;;782
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Tom Eck;38050;;4;226;0;876;45;;;876
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Winfried Goller;7722;;4;164;0;960;19;;;960
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Alexander Schmidt;16292;;5;180;0;1133;21;;;1133
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Alexander Scholz;16352;;5;189;0;1195;10;;;1195
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Andre Michow;16965;;5;185;0;1143;17;;;1143
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Andreas Brendel;38033;;5;215;0;1065;45;;;1065
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Andreas Hernitschek;16386;;5;183;0;1357;3;;;1357
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Andreas Hölzl;38305;;5;127;0;1078;42;;;1078
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Andreas Schöllhorn;38568;;5;205;0;1079;40;;;1079
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Anton Mutz;25005;;5;151;0;1018;66;;;1018
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Asterios Fourkiotis;25555;;5;143;0;873;92;;;873
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Bernd Trapphardt;16559;;5;170;0;1097;31;;;1097
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Bernd Wiemken;25203;;5;165;0;1280;5;;;1280
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Blasius Stibel;7849;;5;140;0;907;87;;;907
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Bodo Konieczny;18802;;5;206;0;1396;2;;;1396
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Carlo Luft;38652;;5;164;0;1111;26;;;1111
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Christian Erlacher;16760;;5;200;0;1103;30;;;1103
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Christian Feller;16007;;5;195;0;868;93;;;868
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Christian Lechner;25064;;5;170;0;1092;32;;;1092
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Christian Rechenberg;7865;;5;226;0;1277;6;;;1277
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Christian Schlegl;38554;;5;0;0;0;96;;;0
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Christian Schrempf;7646;;5;168;0;1134;20;;;1134
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Christian Schuster;7723;;5;179;0;1049;52;;;1049
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Daniel Alexander;16443;;5;174;0;1069;44;;;1069
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Daniel Börding;7591;;5;172;0;1181;14;;;1181
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Daniel Hellmich;7314;;5;190;0;1132;22;;;1132
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Daniel Schwank;16215;;5;187;0;1083;38;;;1083
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Dieter Schuster;7721;;5;236;0;1091;33;;;1091
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Eduard Bolender;25408;;5;175;0;995;74;;;995
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Enno Jackwerth;16263;;5;236;0;1123;24;;;1123
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Eric Gogala;46005;;5;138;0;1137;18;;;1137
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Florian Hanauer;38001;;5;221;0;1091;34;;;1091
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Florian Stangl;25690;;5;161;0;1147;16;;;1147
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Frank Wiemken;25205;;5;203;0;1247;7;;;1247
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Gregor Arapow;38575;;5;141;0;938;83;;;938
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Günter Denz;16398;;5;188;0;1149;15;;;1149
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Harald Eggl;25229;;5;203;0;1043;54;;;1043
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Harald Laub;7597;;5;164;0;966;81;;;966
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Horst Schön;16346;;5;182;0;1085;36;;;1085
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Jan Musiol;25166;;5;182;0;1201;8;;;1201
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Jochen Birkner;7937;;5;179;0;1058;49;;;1058
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Jochen Mücke;38842;;5;126;0;865;94;;;865
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Jörg Woyscheszik;25350;;5;166;0;1020;65;;;1020
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Jürgen Harry Schmitt;7961;;5;154;0;795;95;;;795
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Jürgen Reichel;7772;;5;172;0;1008;70;;;1008
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Kai Bräutigam;38115;;5;166;0;1090;35;;;1090
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Kilian Kral;38510;;5;185;0;1060;48;;;1060
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Klaus Lilge;7080;;5;177;0;989;76;;;989
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Lucas Kasenbacher;25340;;5;181;0;1038;56;;;1038
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Lukas Pfaff;38909;;5;169;0;880;91;;;880
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Manfred Weidinger;38851;;5;166;0;887;90;;;887
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Marc Schmidt;38734;;5;117;0;900;88;;;900
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Marcel Müller;28367;;5;163;0;1016;67;;;1016
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Marco Probst;7602;;5;149;0;1186;13;;;1186
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Mario Burghardt;12248;;5;245;0;1038;57;;;1038
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Markus Fischer;38237;;5;170;0;1035;58;;;1035
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Markus Hanauer;38214;;5;212;0;1054;50;;;1054
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Matthias Kuchling;16583;;5;161;0;1052;51;;;1052
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Max Wiemken;25557;;5;232;0;1109;27;;;1109
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Michael Brandt;38110;;5;182;0;1027;62;;;1027
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Michael Eisenmann-Seybold;7595;;5;173;0;1084;37;;;1084
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Michael Ring;7317;;5;194;0;1015;68;;;1015
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Moritz Wiemken;25830;;5;213;0;1404;1;;;1404
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Nicolas Hoffmann;38935;;5;151;0;970;80;;;970
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Nicolas Kabel;38092;;5;192;0;1071;43;;;1071
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Niklas Weiske;25484;;5;184;0;1135;19;;;1135
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Oliver Schütze;38550;;5;154;0;1121;25;;;1121
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Patrick Baszler;7886;;5;207;0;1108;28;;;1108
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Patrick Freudl;16796;;5;163;0;1108;29;;;1108
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Patrick Hardt;16809;;5;133;0;1004;73;;;1004
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Patrick Stemmler;16495;;5;192;0;1195;11;;;1195
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Patrick Thurner;38530;;5;226;0;1295;4;;;1295
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Peter Börding;7593;;5;185;0;1131;23;;;1131
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Peter van Lengen;25297;;5;150;0;932;84;;;932
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Rainer Schöllhorn;16069;;5;152;0;979;79;;;979
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Raphael Hofmann;38963;;5;181;0;1062;46;;;1062
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;René Erben;25953;;5;186;0;961;82;;;961
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;René Jurischka;38593;;5;146;0;930;85;;;930
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Robert Kristof;10124;;5;181;0;1044;53;;;1044
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Rudi Bauer;16860;;5;128;0;980;78;;;980
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Sebastian Gräfe;38687;;5;158;0;1079;41;;;1079
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Sebastian Hinterwimmer;7885;;5;205;0;1193;12;;;1193
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Sergio Tavares;22116;;5;140;0;1006;72;;;1006
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Simon Bauer;16861;;5;173;0;1029;60;;;1029
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Steffen Birkner;25082;;5;179;0;1083;39;;;1083
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Steffen Jahre;7816;;5;166;0;908;86;;;908
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Stephan Ruffershöfer;16899;;5;136;0;988;77;;;988
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Thomas Auer;16888;;5;184;0;1043;55;;;1043
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Thomas Kalkschmied;25672;;5;157;0;896;89;;;896
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Thomas Moser;38907;;5;235;0;1062;47;;;1062
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Thomas Wiedemann;7028;;5;177;0;1028;61;;;1028
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Tim Olde Damink;25521;;5;201;0;1015;69;;;1015
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Tobias Derbfuss;38270;;5;178;0;995;75;;;995
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Tobias Franz;25638;;5;219;0;1023;64;;;1023
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Tobias Kramer;38885;;5;178;0;1032;59;;;1032
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Tobias Wiedemann;25695;;5;243;0;1025;63;;;1025
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Tom Eck;38050;;5;132;0;1008;71;;;1008
25/26;2026-05-09;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;1;Vorlauf;Winfried Goller;7722;;5;236;0;1196;9;;;1196
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;#N/A;38693;;0;215;0;215;11;;;215
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Alexander Schmidt;16292;;0;171;0;171;60;;;1304
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Alexander Scholz;16352;;0;195;0;195;25;;;1390
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Andre Michow;16965;;0;185;0;185;38;;;1328
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Andreas Brendel;38033;;0;190;0;190;31;;;1255
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Andreas Hernitschek;16386;;0;214;0;214;12;;;1571
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Andreas Hölzl;38305;;0;181;0;181;43;;;1259
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Andreas Schöllhorn;38568;;0;165;0;165;69;;;1244
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Anton Mutz;25005;;0;179;0;179;48;;;1197
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Asterios Fourkiotis;25555;;0;226;0;226;6;;;1099
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Bernd Trapphardt;16559;;0;172;0;172;58;;;1269
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Bernd Wiemken;25203;;0;182;0;182;40;;;1462
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Blasius Stibel;7849;;0;125;0;125;91;;;1032
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Bodo Konieczny;18802;;0;258;0;258;2;;;1654
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Carlo Luft;38652;;0;171;0;171;61;;;1282
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Christian Erlacher;16760;;0;148;0;148;86;;;1251
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Christian Feller;16007;;0;188;0;188;33;;;1056
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Christian Lechner;25064;;0;178;0;178;51;;;1270
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Christian Rechenberg;7865;;0;211;0;211;17;;;1488
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Christian Schrempf;7646;;0;182;0;182;41;;;1316
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Christian Schuster;7723;;0;162;0;162;73;;;1211
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Daniel Alexander;16443;;0;210;0;210;18;;;1279
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Daniel Börding;7591;;0;177;0;177;54;;;1358
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Daniel Hellmich;7314;;0;220;0;220;9;;;1352
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Daniel Schwank;16215;;0;180;0;180;44;;;1263
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Dieter Schuster;7721;;0;149;0;149;85;;;1240
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Eduard Bolender;25408;;0;212;0;212;15;;;1207
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Enno Jackwerth;16263;;0;166;0;166;68;;;1289
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Eric Gogala;46005;;0;246;0;246;4;;;1383
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Florian Hanauer;38001;;0;165;0;165;70;;;1256
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Florian Stangl;25690;;0;167;0;167;67;;;1314
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Frank Wiemken;25205;;0;172;0;172;59;;;1419
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Gregor Arapow;38575;;0;179;0;179;49;;;1117
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Günter Denz;16398;;0;221;0;221;8;;;1370
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Harald Eggl;25229;;0;175;0;175;57;;;1218
25/26;2026-05-10;Max Munich;tournament;Bayerische Meisterschaft - Männer Einzel;2;Zwischenlauf;Harald Laub;7597;;0;191;0;191;29;;;1157
